Blood_Pressure_Systolic,Blood_Pressure_Diastolic,Most_Listened_To_Song,Curse_Words_Per_Day,Starbucks_Visits_Per_Week,Party,Facebook_Friends,Avg_Drinks_Per_Day
114.7,78.58,Camila_Cabello-Havana,58.68,14.54,Know_It_Alls,239,0.04
118.17,79.41,ACDC-ThunderStruck,57.17,16.12,Federalists,332,0.02
124.87,85.55,Mozart-Die_Zauberflote,60.23,3.17,Know_It_Alls,180,0.34
117.61,83.25,Camila_Cabello-Havana,56.93,2.95,Know_Somethings,301,0.1
121.84,75.4,Drake-Gods_Plan,64.62,2.48,Federalists,309,0.02
123.22,79.04,Ed_Sheeran-Perfect,61.57,11.29,Know_It_Alls,438,0.09
117.34,77.61,Ed_Sheeran-Perfect,59.28,13.71,Know_It_Alls,267,0.05
118.69,81.36,Camila_Cabello-Havana,60.56,6.62,Know_Somethings,444,0.04
119.18,80.99,Camila_Cabello-Havana,60.78,1.17,Federalists,183,0.02
119.44,83.56,Camila_Cabello-Havana,55.83,0.91,Federalists,224,0.11
117.38,83.56,Other,60.48,1.57,Know_Nothings,278,0.03
124.77,80.84,Camila_Cabello-Havana,63.63,9.53,Know_It_Alls,337,0.06
117.79,82.02,Drake-Gods_Plan,59.61,2.35,Federalists,425,0.1
119.78,81.79,Ed_Sheeran-Perfect,58.09,1.95,Federalists,268,0.05
118.27,79.38,Ed_Sheeran-Perfect,62.98,2.01,Federalists,438,0.08
118.15,77.54,Camila_Cabello-Havana,60.56,9.3,Know_It_Alls,292,0.13
118.76,81.26,Ed_Sheeran-Perfect,60.78,3,Know_Somethings,280,0.14
131.8,84.99,Camila_Cabello-Havana,65.39,1.95,Federalists,294,0.02
123.41,79.83,Rage_Against_The_Machine-Testify,61.72,2.79,Know_Somethings,283,0.01
118.79,80.79,Drake-Gods_Plan,58.94,14.89,Know_It_Alls,474,0.11
116.88,78.1,Camila_Cabello-Havana,61.7,1.62,Federalists,259,0.11
125.31,77.74,Ed_Sheeran-Perfect,61.02,2.31,Federalists,254,0.12
121.27,84.92,Mozart-Die_Zauberflote,61.43,0.2,Know_It_Alls,191,0.06
121.9,83.57,Camila_Cabello-Havana,58.78,4.19,Know_Nothings,296,0.05
115.33,75.58,Drake-Gods_Plan,59.31,1.18,Federalists,488,0
118.34,78.12,Camila_Cabello-Havana,59.33,9.56,Know_It_Alls,355,0.02
115.88,76.17,Drake-Gods_Plan,60.85,0.47,Federalists,399,0.09
117.88,80.96,Camila_Cabello-Havana,62.38,8.92,Know_It_Alls,426,0.02
129.3,78.19,Camila_Cabello-Havana,67.48,1.99,Federalists,493,0.12
122.12,80.3,Ed_Sheeran-Perfect,60.73,8.84,Know_It_Alls,533,0.07
119.24,76.66,Mozart-Die_Zauberflote,57.24,4.08,Know_It_Alls,284,0.05
115.74,75.41,Drake-Gods_Plan,62.18,16.28,Know_It_Alls,244,0.01
115.59,80.12,Rage_Against_The_Machine-Testify,55.47,24.33,Know_Somethings,333,0.1
122.58,80.36,Drake-Gods_Plan,60.81,2.82,Federalists,263,0.01
123.86,79.46,Ed_Sheeran-Perfect,61.79,17.03,Know_It_Alls,317,0.03
118.76,75.72,ACDC-ThunderStruck,59.64,1.69,Federalists,415,0.03
119.02,79.7,Other,57.71,2.59,Know_Nothings,335,0.02
121.15,75.94,ACDC-ThunderStruck,61.35,13.19,Federalists,324,0.03
120.37,78.76,Rage_Against_The_Machine-Testify,60.12,17.05,Know_Somethings,492,0.07
126.49,79.38,Other,63.29,0.26,Know_Nothings,385,0.06
120.13,79.26,Mozart-Die_Zauberflote,60.03,4.68,Know_It_Alls,342,0.03
119.24,81.1,Ed_Sheeran-Perfect,59.62,4.13,Know_Somethings,266,0.03
117.68,81.35,Camila_Cabello-Havana,59.57,5.79,Know_Somethings,315,0.26
119.54,82.71,Camila_Cabello-Havana,61.49,5.35,Know_Nothings,433,0.11
119.84,78.44,Drake-Gods_Plan,56.23,13.71,Know_It_Alls,382,0.24
118.77,78.41,Camila_Cabello-Havana,60.83,1.17,Federalists,362,0.12
114.89,82.83,Drake-Gods_Plan,57.4,6.81,Know_Somethings,381,0.03
116.75,79.15,Camila_Cabello-Havana,60.18,1.87,Federalists,261,0.07
130.34,76.83,Ed_Sheeran-Perfect,66.6,3.76,Know_Nothings,412,0.13
117.34,86.72,Ed_Sheeran-Perfect,58.59,6.87,Know_Nothings,542,0.06
116.84,78.17,Ed_Sheeran-Perfect,58.51,9.66,Know_It_Alls,270,0.04
117.62,83.73,Mozart-Die_Zauberflote,58.71,3.44,Know_It_Alls,278,0.05
118.61,85.12,Camila_Cabello-Havana,63.16,8.97,Know_It_Alls,167,0.04
119.61,76.99,Drake-Gods_Plan,59.35,8.46,Know_It_Alls,372,0.06
126.05,79.72,ACDC-ThunderStruck,67.19,10.41,Federalists,344,0.03
116.36,80.48,Ed_Sheeran-Perfect,58.01,3.55,Know_Somethings,249,0.07
116.61,79.2,Ed_Sheeran-Perfect,59.41,2.14,Federalists,272,0.12
115.84,82.08,Ed_Sheeran-Perfect,58.04,5.91,Know_Somethings,392,0.02
116.02,81.7,Other,55.71,1.96,Know_Nothings,244,0.04
114.45,82.61,Drake-Gods_Plan,57.09,5.65,Know_Somethings,455,0.02
129.14,80.21,Drake-Gods_Plan,65.84,12.62,Know_It_Alls,411,0.08
116.52,77.33,Mozart-Die_Zauberflote,60,22.44,Know_It_Alls,352,0.09
124.06,77.68,Camila_Cabello-Havana,64.79,4.78,Know_Somethings,432,0.24
121.91,81.24,Other,61.75,6.55,Know_Nothings,288,0.04
122.8,80.21,Mozart-Die_Zauberflote,61.11,5.27,Know_It_Alls,438,0.08
122.64,77.02,Ed_Sheeran-Perfect,66.36,3.37,Know_Somethings,560,0.1
121.69,81.02,Camila_Cabello-Havana,62.8,2.36,Federalists,385,0.01
120.04,79.4,Drake-Gods_Plan,63.57,5.34,Know_Somethings,551,0.27
123.56,79.22,Drake-Gods_Plan,62.72,16.62,Know_It_Alls,291,0.01
123.38,76.63,Ed_Sheeran-Perfect,61.7,8.63,Know_Somethings,316,0.23
116.6,78.95,Camila_Cabello-Havana,55.62,16.08,Know_It_Alls,321,0.01
120.23,80.78,Camila_Cabello-Havana,63.42,0.3,Federalists,389,0.05
118.57,77.17,Rage_Against_The_Machine-Testify,57.3,21.52,Know_Somethings,354,0.07
121.67,82.69,Camila_Cabello-Havana,62.46,10.82,Know_It_Alls,278,0.02
125.09,82.14,Ed_Sheeran-Perfect,63.63,6.01,Know_Nothings,417,0.05
118.31,83.66,ACDC-ThunderStruck,62.97,4.95,Federalists,412,0.09
125.83,76.08,Other,66.89,6.34,Know_Nothings,72,0.17
122.7,85.05,Rage_Against_The_Machine-Testify,65.07,9.03,Know_Somethings,411,0.42
123.37,78.34,Drake-Gods_Plan,62.09,2.1,Federalists,556,0.17
120.43,75.85,ACDC-ThunderStruck,61.56,5.85,Federalists,357,0.11
116.64,78.22,Drake-Gods_Plan,57.91,31.52,Know_Nothings,364,0.02
120.67,78.47,Ed_Sheeran-Perfect,60.08,1.42,Federalists,313,0.02
115.35,83.59,Drake-Gods_Plan,58.5,17.26,Know_It_Alls,167,0.05
123.74,78.24,ACDC-ThunderStruck,64.75,0.63,Federalists,402,0.07
116.95,77.77,Drake-Gods_Plan,56.25,4.72,Know_It_Alls,293,0.3
135.87,83.17,Ed_Sheeran-Perfect,69.31,8.6,Federalists,157,0.02
117.37,83.82,Camila_Cabello-Havana,57.51,2.95,Know_Somethings,247,0.05
123.57,78.28,ACDC-ThunderStruck,60.42,1.95,Federalists,322,0.16
130.76,76.55,ACDC-ThunderStruck,65.47,9.8,Federalists,135,0.04
120.15,79.06,Ed_Sheeran-Perfect,60.6,1.31,Federalists,436,0.07
126.93,77.53,Camila_Cabello-Havana,68.05,22.61,Know_Nothings,386,0.04
120.49,77.96,Camila_Cabello-Havana,62.49,2.22,Federalists,402,0.01
118.12,79.37,ACDC-ThunderStruck,57.24,12.16,Federalists,367,0.03
119.55,77.93,Ed_Sheeran-Perfect,63.19,3.15,Know_Somethings,411,0.05
115.76,81.9,ACDC-ThunderStruck,58.74,5.99,Federalists,341,0.12
117.39,76.25,Ed_Sheeran-Perfect,62.62,2.91,Federalists,381,0.01
119.61,86.77,Drake-Gods_Plan,60.53,2.16,Federalists,506,0.05
120.25,83.79,Other,59.52,7,Know_Nothings,434,0.02
125.95,76.19,Other,63.44,6.03,Know_Nothings,383,0.02
121.31,77,Drake-Gods_Plan,61.54,9.21,Know_It_Alls,332,0.1
122.37,76.75,Ed_Sheeran-Perfect,61.8,5.86,Know_Somethings,287,0.04
121.12,75.45,Drake-Gods_Plan,62.3,0.6,Federalists,271,0.18
119.62,84.73,Ed_Sheeran-Perfect,62.03,15.55,Know_It_Alls,241,0.02
121.04,80.9,Other,64.49,16.67,Know_Nothings,295,0.01
124.86,80.35,Drake-Gods_Plan,63.08,6.25,Know_Nothings,274,0.04
120.72,79.41,Other,59.71,5.72,Know_Nothings,45,0.03
119.18,79.51,Ed_Sheeran-Perfect,60.52,9.63,Know_It_Alls,345,0
114.25,77.39,ACDC-ThunderStruck,60.73,3.13,Federalists,386,0.01
120.03,77.29,Ed_Sheeran-Perfect,57.3,5.75,Know_Somethings,268,0.09
119.17,78.04,Ed_Sheeran-Perfect,59.07,4.02,Know_Somethings,392,0.02
117.69,81.37,Rage_Against_The_Machine-Testify,62.98,10.17,Know_Somethings,224,0.21
118.4,81.08,Camila_Cabello-Havana,58.77,4.77,Know_Somethings,354,0
122.13,79.03,Camila_Cabello-Havana,60.63,13.49,Know_It_Alls,327,0.04
124.22,78.36,Camila_Cabello-Havana,64.75,14.92,Know_It_Alls,302,0.03
117.77,77.57,Mozart-Die_Zauberflote,59.98,14.28,Know_It_Alls,333,0.04
117.54,82.08,Rage_Against_The_Machine-Testify,55.69,18.2,Know_Somethings,209,0.02
121.48,81.86,Mozart-Die_Zauberflote,61.41,7.32,Know_It_Alls,346,0.01
115.91,76.01,ACDC-ThunderStruck,57.4,0.17,Federalists,384,0.16
117.14,78.49,Ed_Sheeran-Perfect,60.17,2.57,Federalists,282,0.18
122.97,82.62,Camila_Cabello-Havana,64.6,14.15,Know_It_Alls,363,0.14
120.18,83.45,Rage_Against_The_Machine-Testify,61.15,3.98,Know_Somethings,211,0.08
114.86,75.78,Ed_Sheeran-Perfect,59.83,2.17,Federalists,348,0.09
119.99,78.34,Drake-Gods_Plan,62,5.05,Know_Somethings,221,0.04
117.39,76.54,Drake-Gods_Plan,60.31,11.11,Know_It_Alls,514,0.23
117.63,77.48,Drake-Gods_Plan,59.4,5.05,Know_It_Alls,298,0.13
119.86,83.32,Camila_Cabello-Havana,61.8,0.91,Federalists,305,0.1
118.12,77.15,Mozart-Die_Zauberflote,62.71,4.95,Know_It_Alls,427,0.08
117.58,76.72,ACDC-ThunderStruck,65.18,5.82,Federalists,325,0.08
120.63,81,Drake-Gods_Plan,62.42,6.57,Know_Somethings,338,0.14
115.81,80.9,Mozart-Die_Zauberflote,54.51,4.42,Know_It_Alls,207,0.07
127.87,84.3,Camila_Cabello-Havana,62.77,6.67,Federalists,336,0.06
118.12,78.56,Drake-Gods_Plan,62.05,2.82,Federalists,408,0.05
120.87,76.85,Mozart-Die_Zauberflote,61.41,1.01,Know_It_Alls,259,0.03
119,77.07,Other,60.53,15.3,Know_Nothings,374,0.02
119.15,80.68,Drake-Gods_Plan,61.14,1.66,Federalists,497,0.01
119.1,79.44,Ed_Sheeran-Perfect,61.81,2.23,Federalists,388,0.06
120.17,84.54,Mozart-Die_Zauberflote,62.6,12.11,Know_It_Alls,287,0.05
116.8,78.53,Rage_Against_The_Machine-Testify,63.66,7.44,Know_Somethings,296,0.2
122.4,77.21,Drake-Gods_Plan,60.03,5.44,Know_Somethings,349,0.01
116.08,84.11,Rage_Against_The_Machine-Testify,58.05,14.08,Know_Somethings,332,0.07
114.56,79.19,Drake-Gods_Plan,57.18,9.21,Know_It_Alls,287,0.05
121.78,77.67,Drake-Gods_Plan,60.7,1.43,Federalists,337,0.02
118.17,75.42,Ed_Sheeran-Perfect,61.02,7.58,Know_It_Alls,309,0
121.26,78.5,Ed_Sheeran-Perfect,62.45,4.83,Know_Somethings,316,0.06
121.13,86.38,Ed_Sheeran-Perfect,65.6,9.65,Know_It_Alls,385,0.2
117.95,76.56,Drake-Gods_Plan,59.29,1.89,Federalists,25,0.11
120.01,78.74,Ed_Sheeran-Perfect,62.19,1.11,Federalists,402,0.16
117.14,80.57,Drake-Gods_Plan,57.4,5.92,Know_Somethings,456,0.19
126.97,83.1,Camila_Cabello-Havana,61.83,7.84,Federalists,209,0.04
118.08,76.78,Camila_Cabello-Havana,61.33,13.86,Know_It_Alls,326,0.06
114.61,78.28,ACDC-ThunderStruck,55.01,19.09,Federalists,370,0.03
123.52,76.49,ACDC-ThunderStruck,64.95,2.46,Federalists,389,0.18
122.75,78.13,Ed_Sheeran-Perfect,63.13,6.15,Know_Somethings,291,0.01
115.78,81.15,Mozart-Die_Zauberflote,56.93,12.9,Know_It_Alls,258,0.06
118.18,79.41,Ed_Sheeran-Perfect,60.77,10.26,Know_It_Alls,329,0.06
127.86,76.92,Other,67.37,1.15,Know_Nothings,320,0
121.27,80.72,Drake-Gods_Plan,62.55,4.59,Know_Somethings,258,0.07
114.55,86.1,Ed_Sheeran-Perfect,58.9,6.41,Know_Nothings,157,0.1
130.59,77.19,Camila_Cabello-Havana,66.44,19.28,Know_It_Alls,306,0.23
118.8,84.14,Mozart-Die_Zauberflote,59.94,9.98,Know_It_Alls,231,0
127.69,84.07,Camila_Cabello-Havana,62.4,1.07,Federalists,407,0.24
114.72,77.83,Camila_Cabello-Havana,55.5,4.78,Know_It_Alls,357,0.13
119.26,83.13,Camila_Cabello-Havana,61.95,1.97,Federalists,91,0.17
115.79,76.52,ACDC-ThunderStruck,58.71,7.18,Federalists,266,0.39
120.61,75.84,Camila_Cabello-Havana,61.08,4.19,Know_It_Alls,298,0.06
120.78,88.64,Other,59.11,1.23,Know_Nothings,247,0.09
121.32,84.6,Drake-Gods_Plan,62.52,16.77,Know_It_Alls,372,0.03
118.34,84.32,Camila_Cabello-Havana,57.89,4.39,Know_Nothings,187,0.11
128.96,83.64,Other,65.42,1.76,Know_Nothings,408,0.1
116.26,77.92,Ed_Sheeran-Perfect,58.02,3.74,Know_It_Alls,352,0.06
122,76.23,Ed_Sheeran-Perfect,59.27,5.38,Know_Somethings,177,0.08
122.31,79.12,Ed_Sheeran-Perfect,63.13,26.03,Know_Nothings,254,0.04
116.57,80.05,Mozart-Die_Zauberflote,57.5,0.69,Know_It_Alls,265,0.09
123.05,81.61,Drake-Gods_Plan,63.53,0.23,Federalists,515,0.07
116.85,81.8,Camila_Cabello-Havana,62.39,2.97,Know_Somethings,551,0
122.81,83.73,Other,62.46,5.08,Know_Nothings,274,0.18
119.79,77.83,Camila_Cabello-Havana,63.18,1.11,Federalists,306,0.05
122.65,79.71,Ed_Sheeran-Perfect,63.63,8,Know_Somethings,244,0.17
122.04,80.49,Other,63.31,2.74,Know_Nothings,276,0.05
125.48,77.85,Rage_Against_The_Machine-Testify,63.64,1.79,Know_Somethings,485,0.19
122.09,81.57,Ed_Sheeran-Perfect,58.76,1.23,Federalists,368,0.06
116.27,77.25,Camila_Cabello-Havana,59.65,8.8,Know_It_Alls,436,0.07
123.56,81.6,Ed_Sheeran-Perfect,64.33,4.14,Know_Nothings,261,0.08
119.03,78.9,Rage_Against_The_Machine-Testify,61.95,1.11,Know_Somethings,427,0.01
117.9,77.24,Drake-Gods_Plan,61.78,1.26,Federalists,182,0.24
118.19,77.91,Rage_Against_The_Machine-Testify,61.48,10.42,Know_Somethings,267,0.04
121.23,83.79,Drake-Gods_Plan,60.9,2.43,Federalists,409,0.06
119.93,77.02,Other,65.06,0.4,Know_Nothings,441,0.31
120.86,77.67,ACDC-ThunderStruck,62.19,6.92,Federalists,367,0.16
130.26,77.74,Drake-Gods_Plan,65.21,5.55,Know_Nothings,274,0.01
125.09,81.32,Camila_Cabello-Havana,62.89,0.13,Federalists,492,0.06
117.19,84.67,Mozart-Die_Zauberflote,56.65,6.29,Know_It_Alls,337,0.07
123.1,79.16,Camila_Cabello-Havana,65.08,0.33,Federalists,504,0.09
116.96,79.5,Other,59.01,10.3,Know_Nothings,309,0.04
120.06,78.98,ACDC-ThunderStruck,60.43,9.62,Federalists,259,0.03
118.59,77.46,Ed_Sheeran-Perfect,57.91,11.08,Know_It_Alls,244,0.14
121.49,81.2,Drake-Gods_Plan,57.07,9.81,Know_It_Alls,433,0.05
118.75,78.9,Mozart-Die_Zauberflote,58.51,0.08,Know_It_Alls,309,0.01
126.43,77.88,Ed_Sheeran-Perfect,62.29,6.59,Know_Somethings,242,0.04
119.48,78.29,Camila_Cabello-Havana,63.14,35.85,Know_Nothings,556,0.02
117.53,80.93,Drake-Gods_Plan,62.98,2.57,Federalists,324,0.01
118.26,78.99,ACDC-ThunderStruck,60.97,6.24,Federalists,30,0.05
123.45,83.87,Drake-Gods_Plan,64.18,4.49,Know_Nothings,215,0.18
124.44,84.9,Ed_Sheeran-Perfect,64.04,9.86,Know_It_Alls,296,0.02
120.33,78.25,Camila_Cabello-Havana,62.12,5.8,Know_Somethings,380,0.09
117.67,83.33,Drake-Gods_Plan,60.55,10.97,Know_It_Alls,346,0
117.82,82.97,Other,58.57,9.07,Know_Nothings,374,0.01
118.85,80.38,Rage_Against_The_Machine-Testify,56.8,9.67,Know_Somethings,300,0.03
117.78,79.29,Ed_Sheeran-Perfect,57.92,4.57,Know_Somethings,347,0.01
119.97,79.22,Camila_Cabello-Havana,58.44,4.53,Know_Somethings,328,0.03
116.84,77.06,Camila_Cabello-Havana,58.77,17.62,Know_It_Alls,308,0.07
121.85,77.57,Drake-Gods_Plan,63.77,3.93,Know_Somethings,228,0.22
121.94,83.84,Camila_Cabello-Havana,61.91,10.52,Know_It_Alls,175,0
114.55,79.26,Other,62.16,0.7,Know_Nothings,213,0.03
117.65,84.64,Drake-Gods_Plan,60.94,2.7,Federalists,63,0.07
118.94,82.82,Ed_Sheeran-Perfect,59.13,0.89,Federalists,362,0.09
116.43,79.67,Ed_Sheeran-Perfect,63.56,15.16,Know_It_Alls,386,0.08
119.77,83.59,Mozart-Die_Zauberflote,58.88,8.93,Know_It_Alls,584,0.22
118.12,79.23,Ed_Sheeran-Perfect,57.68,4.41,Know_Somethings,358,0.02
122.87,79.37,Camila_Cabello-Havana,63.42,5.78,Know_Somethings,217,0.07
122.54,80.1,ACDC-ThunderStruck,58.33,3.33,Federalists,332,0.06
119.53,77.97,Ed_Sheeran-Perfect,60.5,6.77,Know_Somethings,317,0.02
118.64,81.01,Ed_Sheeran-Perfect,55.49,18.86,Know_It_Alls,495,0.06
117.28,83.7,Rage_Against_The_Machine-Testify,60.08,3.25,Know_Somethings,129,0.03
128.89,80.58,Other,64.66,0.83,Know_Nothings,282,0.18
117.24,82.79,Mozart-Die_Zauberflote,59.03,11.08,Know_It_Alls,430,0.02
126.21,80.84,Camila_Cabello-Havana,67.2,6.55,Know_Nothings,352,0.12
120.13,75.72,Drake-Gods_Plan,63.59,8.65,Know_It_Alls,379,0.02
117.8,76.43,Ed_Sheeran-Perfect,62.08,14.35,Know_It_Alls,341,0.17
121.63,77.94,Rage_Against_The_Machine-Testify,63.22,6.15,Know_Somethings,435,0.01
117.6,78.47,ACDC-ThunderStruck,59.39,0.2,Federalists,240,0.04
115.47,78.74,Camila_Cabello-Havana,57.95,22.04,Know_Nothings,478,0.03
119.89,77.84,Mozart-Die_Zauberflote,61.52,14.3,Know_It_Alls,241,0.1
119.18,81.83,Camila_Cabello-Havana,60.94,0.33,Federalists,428,0.17
124.53,77.51,Ed_Sheeran-Perfect,59.38,9,Know_It_Alls,290,0.03
120.6,80.09,Drake-Gods_Plan,63.06,2.9,Federalists,241,0.02
120.99,82.24,Ed_Sheeran-Perfect,61.92,0.65,Federalists,271,0.22
120.63,78.88,Drake-Gods_Plan,60.27,16.2,Know_It_Alls,298,0.03
122.3,79.71,Drake-Gods_Plan,60.95,8.03,Know_Somethings,179,0.1
118.98,78.43,Camila_Cabello-Havana,64.02,11.39,Know_It_Alls,203,0.18
117.74,79.23,Ed_Sheeran-Perfect,59.54,4.8,Know_Somethings,386,0.01
118.26,80.26,Ed_Sheeran-Perfect,59.55,23.54,Know_Nothings,227,0.04
120.16,76.71,Drake-Gods_Plan,62.97,5.69,Know_It_Alls,229,0.12
116.02,77.97,ACDC-ThunderStruck,59.46,14.13,Federalists,350,0.09
123.91,79.16,Drake-Gods_Plan,60.26,2.31,Federalists,391,0.07
120.02,78.13,ACDC-ThunderStruck,61.1,15.13,Federalists,359,0.03
119.36,77.56,Camila_Cabello-Havana,59.68,25.14,Know_Nothings,423,0.09
120.07,86.99,Camila_Cabello-Havana,61.76,9.15,Know_It_Alls,335,0.1
118.14,82.36,Rage_Against_The_Machine-Testify,61.83,6.25,Know_Somethings,466,0.1
120.96,79.94,Drake-Gods_Plan,63.82,3.15,Know_Somethings,343,0.08
119.51,85.56,Other,58.31,1.25,Know_Nothings,441,0.05
122.91,76.05,Other,61.56,8.88,Know_Nothings,395,0.1
116.04,81.58,Ed_Sheeran-Perfect,59.58,1.35,Federalists,312,0.03
124.09,82.2,Camila_Cabello-Havana,64.7,5.84,Know_Nothings,433,0.06
118.36,76.68,Rage_Against_The_Machine-Testify,61.96,3.53,Know_Somethings,316,0.61
116.34,78.93,Ed_Sheeran-Perfect,62.94,8.99,Know_It_Alls,228,0.04
119.71,80.34,Other,59,8.69,Know_Nothings,268,0.08
117.64,79.26,Camila_Cabello-Havana,61.57,2.86,Federalists,256,0.13
121.39,79.89,Camila_Cabello-Havana,59.37,1.17,Federalists,502,0.16
114.81,78.48,Drake-Gods_Plan,58.84,2.51,Federalists,348,0.02
119.13,86.21,ACDC-ThunderStruck,59.31,21.11,Federalists,408,0
119.49,80.1,Camila_Cabello-Havana,61.3,9.63,Know_It_Alls,385,0.25
117.88,79.89,Ed_Sheeran-Perfect,60.15,0.81,Federalists,117,0.06
115.93,79.58,Rage_Against_The_Machine-Testify,58.09,13.54,Know_Somethings,404,0.18
117.89,82.36,Camila_Cabello-Havana,60.67,1.78,Federalists,349,0.24
122.3,80.21,Other,61.4,2.38,Know_Nothings,512,0.19
118.78,78.04,Drake-Gods_Plan,60.48,1.16,Federalists,141,0
120.43,75.27,Ed_Sheeran-Perfect,61.7,24.86,Know_Nothings,358,0.02
119.9,78.85,ACDC-ThunderStruck,59.18,2.12,Federalists,312,0.04
119.27,76.13,ACDC-ThunderStruck,60.82,13.56,Federalists,382,0.01
128.86,83.23,Ed_Sheeran-Perfect,65.31,7.41,Federalists,322,0.17
117.14,83.31,Drake-Gods_Plan,60.66,1.4,Federalists,288,0.15
115.5,81.88,Rage_Against_The_Machine-Testify,58.54,2.1,Know_Somethings,493,0.26
118.93,81.93,Rage_Against_The_Machine-Testify,61.23,0.74,Know_Somethings,424,0.01
118.37,78.87,ACDC-ThunderStruck,63.82,3.73,Federalists,439,0.02
119.87,78.99,Drake-Gods_Plan,63.84,4.16,Know_Somethings,270,0.16
120.61,77.31,Drake-Gods_Plan,59.85,1.52,Federalists,331,0.05
120.68,82.4,Rage_Against_The_Machine-Testify,60.34,9.38,Know_Somethings,363,0.2
119.16,80.94,Camila_Cabello-Havana,59.71,0.76,Federalists,380,0.05
116.7,80.7,ACDC-ThunderStruck,61.92,2.37,Federalists,316,0.04
116.93,80.53,Rage_Against_The_Machine-Testify,59.52,1.64,Know_Somethings,278,0.13
116.76,76.86,Ed_Sheeran-Perfect,58.46,16.89,Know_It_Alls,316,0.01
123.12,85.6,Drake-Gods_Plan,64.46,6.07,Federalists,358,0.19
117.27,77.67,Camila_Cabello-Havana,58.24,6.84,Know_It_Alls,377,0.07
119.79,78.66,Rage_Against_The_Machine-Testify,60.34,8.38,Know_Somethings,516,0.01
120.61,81.47,Drake-Gods_Plan,62.9,3.6,Know_Somethings,368,0.13
122.01,80.29,Drake-Gods_Plan,65.57,5.36,Know_Somethings,334,0.26
124.33,79,ACDC-ThunderStruck,62.54,4.34,Federalists,376,0.02
118.66,80.14,Rage_Against_The_Machine-Testify,59.31,1.7,Know_Somethings,468,0.1
119.35,78.3,Drake-Gods_Plan,60.67,2.93,Federalists,107,0.1
121.45,82.25,Mozart-Die_Zauberflote,61.68,21.25,Know_It_Alls,474,0.15
120.46,81.3,Drake-Gods_Plan,58.94,2.38,Federalists,408,0.03
116.46,76.27,Drake-Gods_Plan,56.01,7.12,Know_It_Alls,356,0.14
115.38,77.48,Other,57.23,12.37,Know_Nothings,566,0.22
114.97,78.34,Ed_Sheeran-Perfect,59.44,1.38,Federalists,456,0.01
119.58,75.55,Camila_Cabello-Havana,57.94,3.68,Know_It_Alls,252,0.05
119.61,85.29,Camila_Cabello-Havana,58.64,9.68,Know_It_Alls,423,0.22
120.87,83.13,Ed_Sheeran-Perfect,57.76,5.83,Know_Nothings,220,0.13
123.62,85.87,Camila_Cabello-Havana,59.27,0.7,Federalists,316,0.09
118.53,81.72,Mozart-Die_Zauberflote,59.79,0.88,Know_It_Alls,366,0.07
117.48,83.21,Drake-Gods_Plan,57.62,0.9,Federalists,280,0.01
115.99,81.37,Camila_Cabello-Havana,62.8,8.18,Know_Somethings,141,0.07
132.45,84.26,Drake-Gods_Plan,64.62,4.08,Federalists,306,0.03
119.09,79.17,Camila_Cabello-Havana,61.69,5.86,Know_Somethings,227,0.07
117.11,82.02,Drake-Gods_Plan,60.16,8.49,Know_Somethings,348,0.03
127.68,80.23,Drake-Gods_Plan,70.18,0.59,Federalists,256,0.04
125.68,76.87,Mozart-Die_Zauberflote,65.95,8.42,Know_It_Alls,393,0.01
122.96,80.08,Rage_Against_The_Machine-Testify,59.06,20.98,Know_Somethings,404,0.12
128.63,81.38,Mozart-Die_Zauberflote,71.29,1.15,Know_It_Alls,268,0.13
119.3,76.15,ACDC-ThunderStruck,60.4,3.07,Federalists,245,0.06
124.27,79.72,Camila_Cabello-Havana,61.26,0.89,Federalists,575,0.16
115.67,80.29,Camila_Cabello-Havana,61,32.37,Know_Nothings,251,0.02
119.09,82.57,Other,58.35,0.91,Know_Nothings,395,0.02
117.43,76.36,Ed_Sheeran-Perfect,60.03,3.99,Know_It_Alls,346,0.06
117.95,78.32,Mozart-Die_Zauberflote,58.26,7.64,Know_It_Alls,360,0.03
119.78,87.02,Drake-Gods_Plan,63.49,1.82,Federalists,299,0
114.32,78.91,Camila_Cabello-Havana,59.62,1.34,Federalists,300,0.13
122.42,81.64,Rage_Against_The_Machine-Testify,64.43,0.13,Know_Somethings,163,0.02
118.22,79.35,Camila_Cabello-Havana,58.51,0.19,Federalists,437,0.01
119.16,77.52,Other,59.18,2.79,Know_Nothings,265,0.18
125.94,83.77,Rage_Against_The_Machine-Testify,65.38,8.04,Know_Somethings,284,0.2
114.63,80.21,Drake-Gods_Plan,57.32,4.83,Know_It_Alls,225,0.11
116.12,81.48,Drake-Gods_Plan,56.12,0.13,Federalists,431,0.03
118.44,78.81,Rage_Against_The_Machine-Testify,61.24,7.95,Know_Somethings,319,0.2
118.35,78.25,Camila_Cabello-Havana,60.52,0.06,Federalists,205,0.03
121.4,81.51,Ed_Sheeran-Perfect,62.73,0.9,Federalists,241,0.04
120.74,81.75,Ed_Sheeran-Perfect,61.81,9.3,Know_It_Alls,382,0.07
119.9,90.46,ACDC-ThunderStruck,60.02,0.2,Federalists,347,0.04
117.84,80.23,Drake-Gods_Plan,61.01,15.07,Know_It_Alls,424,0.12
123.37,76.92,Camila_Cabello-Havana,61.98,2.44,Federalists,336,0.01
123.83,77.79,Camila_Cabello-Havana,62.56,4.2,Know_Somethings,368,0.24
